timestamp,ac_id,msg_type,link_imu_nb_err,motor_nb_err,rc_status,frame_rate,gps_status,ap_mode,ap_in_flight,ap_motors_on,arming_status,ap_h_mode,ap_v_mode,cpu_time,vsupply,vboard
30.3931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.311811,4.737276
30.4131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.311811,4.737276
30.4331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.311811,4.737276
30.4531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.311811,4.737276
30.4731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.311811,4.737276
30.4931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831321
30.5131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831321
30.5331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831321
30.5531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831321
30.5731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831321
30.5931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831607
30.6131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831607
30.6331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831607
30.6531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831607
30.6731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.461006,4.831607
30.6931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.360727,4.771258
30.7131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.360727,4.771258
30.7331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.360727,4.771258
30.7531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.360727,4.771258
30.7731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.360727,4.771258
30.7931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.550892,4.880247
30.8131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.550892,4.880247
30.8331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.550892,4.880247
30.8531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.550892,4.880247
30.8731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.550892,4.880247
30.8931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.251888,4.730613
30.9131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.251888,4.730613
30.9331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.251888,4.730613
30.9531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.251888,4.730613
30.9731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.251888,4.730613
30.9931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,30,16.453058,4.826847
31.0131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.453058,4.826847
31.0331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.453058,4.826847
31.0531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.453058,4.826847
31.0731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.453058,4.826847
31.0931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.486076,4.837413
31.1131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.486076,4.837413
31.1331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.486076,4.837413
31.1531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.486076,4.837413
31.1731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.486076,4.837413
31.1931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.401695,4.794008
31.2131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.401695,4.794008
31.2331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.401695,4.794008
31.2531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.401695,4.794008
31.2731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.401695,4.794008
31.2931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.496471,4.86397
31.3131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.496471,4.86397
31.3331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.496471,4.86397
31.3531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.496471,4.86397
31.3731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.496471,4.86397
31.3931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.438995,4.829513
31.4131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.438995,4.829513
31.4331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.438995,4.829513
31.4531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.438995,4.829513
31.4731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.438995,4.829513
31.4931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.454893,4.829893
31.5131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.454893,4.829893
31.5331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.454893,4.829893
31.5531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.454893,4.829893
31.5731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.454893,4.829893
31.5931,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.475681,4.838174
31.6131,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.475681,4.838174
31.6331,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.475681,4.838174
31.6531,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.475681,4.838174
31.6731,44,ROTORCRAFT_STATUS,0,0,0,104,0,0,0,0,5,0,0,31,16.475681,4.838174
31.6931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.284908,4.755743
31.7131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.284908,4.755743
31.7331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.284908,4.755743
31.7531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.284908,4.755743
31.7731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.284908,4.755743
31.7931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.523987,4.873679
31.8131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.523987,4.873679
31.8331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.523987,4.873679
31.8531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.523987,4.873679
31.8731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.523987,4.873679
31.8931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.440218,4.829513
31.9131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.440218,4.829513
31.9331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.440218,4.829513
31.9531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.440218,4.829513
31.9731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.440218,4.829513
31.9931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,31,16.486689,4.845028
32.0131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486689,4.845028
32.0331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486689,4.845028
32.0531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486689,4.845028
32.0731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486689,4.845028
32.0931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.404753,4.827514
32.1131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.404753,4.827514
32.1331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.404753,4.827514
32.1531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.404753,4.827514
32.1731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.404753,4.827514
32.1931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.545387,4.881104
32.2131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.545387,4.881104
32.2331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.545387,4.881104
32.2531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.545387,4.881104
32.2731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.545387,4.881104
32.2931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.53316,4.878058
32.3131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.53316,4.878058
32.3331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.53316,4.878058
32.3531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.53316,4.878058
32.3731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.53316,4.878058
32.3931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.46223,4.839317
32.4131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.46223,4.839317
32.4331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.46223,4.839317
32.4531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.46223,4.839317
32.4731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.46223,4.839317
32.4931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486076,4.846456
32.5131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486076,4.846456
32.5331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486076,4.846456
32.5531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486076,4.846456
32.5731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.486076,4.846456
32.5931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.239048,4.719571
32.6131,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.239048,4.719571
32.6331,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.239048,4.719571
32.6531,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.239048,4.719571
32.6731,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.239048,4.719571
32.6931,44,ROTORCRAFT_STATUS,0,0,0,98,0,0,0,0,5,0,0,32,16.523987,4.872157
32.7131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.523987,4.872157
32.7331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.523987,4.872157
32.7531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.523987,4.872157
32.7731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.523987,4.872157
32.7931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.545387,4.881675
32.8131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.545387,4.881675
32.8331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.545387,4.881675
32.8531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.545387,4.881675
32.8731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.545387,4.881675
32.8931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.270844,4.754029
32.9131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.270844,4.754029
32.9331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.270844,4.754029
32.9531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.270844,4.754029
32.9731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.270844,4.754029
32.9931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,32,16.459784,4.829227
33.0131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.459784,4.829227
33.0331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.459784,4.829227
33.0531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.459784,4.829227
33.0731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.459784,4.829227
33.0931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.44144,4.81533
33.1131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.44144,4.81533
33.1331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.44144,4.81533
33.1531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.44144,4.81533
33.1731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.44144,4.81533
33.1931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.540497,4.876059
33.2131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.540497,4.876059
33.2331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.540497,4.876059
33.2531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.540497,4.876059
33.2731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.540497,4.876059
33.2931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.551502,4.887291
33.3131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.551502,4.887291
33.3331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.551502,4.887291
33.3531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.551502,4.887291
33.3731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.551502,4.887291
33.3931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.23966,4.744701
33.4131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.23966,4.744701
33.4331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.23966,4.744701
33.4531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.23966,4.744701
33.4731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.23966,4.744701
33.4931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.457338,4.833986
33.5131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.457338,4.833986
33.5331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.457338,4.833986
33.5531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.457338,4.833986
33.5731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.457338,4.833986
33.5931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.463453,4.831892
33.6131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.463453,4.831892
33.6331,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.463453,4.831892
33.6531,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.463453,4.831892
33.6731,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.463453,4.831892
33.6931,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.523987,4.871585
33.7131,44,ROTORCRAFT_STATUS,0,0,0,105,0,0,0,0,5,0,0,33,16.523987,4.871585
33.7331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.523987,4.871585
33.7531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.523987,4.871585
33.7731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.523987,4.871585
33.7931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.540497,4.88158
33.8131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.540497,4.88158
33.8331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.540497,4.88158
33.8531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.540497,4.88158
33.8731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.540497,4.88158
33.8931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.391912,4.8258
33.9131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.391912,4.8258
33.9331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.391912,4.8258
33.9531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.391912,4.8258
33.9731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.391912,4.8258
33.9931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,33,16.452446,4.829037
34.0131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.452446,4.829037
34.0331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.452446,4.829037
34.0531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.452446,4.829037
34.0731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.452446,4.829037
34.0931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.481796,4.842934
34.1131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.481796,4.842934
34.1331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.481796,4.842934
34.1531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.481796,4.842934
34.1731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.481796,4.842934
34.1931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.560062,4.883389
34.2131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.560062,4.883389
34.2331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.560062,4.883389
34.2531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.560062,4.883389
34.2731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.560062,4.883389
34.2931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.527657,4.873489
34.3131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.527657,4.873489
34.3331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.527657,4.873489
34.3531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.527657,4.873489
34.3731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.527657,4.873489
34.3931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.409645,4.82028
34.4131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.409645,4.82028
34.4331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.409645,4.82028
34.4531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.409645,4.82028
34.4731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.409645,4.82028
34.4931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.479351,4.845409
34.5131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.479351,4.845409
34.5331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.479351,4.845409
34.5531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.479351,4.845409
34.5731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.479351,4.845409
34.5931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.484854,4.844552
34.6131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.484854,4.844552
34.6331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.484854,4.844552
34.6531,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.484854,4.844552
34.6731,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.484854,4.844552
34.6931,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.540497,4.87663
34.7131,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.540497,4.87663
34.7331,44,ROTORCRAFT_STATUS,0,0,0,99,0,0,0,0,5,0,0,34,16.540497,4.87663
34.7531,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.540497,4.87663
34.7731,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.540497,4.87663
34.7931,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.319149,4.775065
34.8131,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.319149,4.775065
34.8331,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.319149,4.775065
34.8531,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.319149,4.775065
34.8731,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.319149,4.775065
34.8931,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.43716,4.830464
34.9131,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.43716,4.830464
34.9331,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.43716,4.830464
34.9531,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.43716,4.830464
34.9731,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.43716,4.830464
34.9931,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,34,16.484854,4.845504
35.0131,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.484854,4.845504
35.0331,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.484854,4.845504
35.0531,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.484854,4.845504
35.0731,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.484854,4.845504
35.0931,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.206642,4.708625
35.1131,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.206642,4.708625
35.1331,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.206642,4.708625
35.1531,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.206642,4.708625
35.1731,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.206642,4.708625
35.1931,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.541107,4.878439
35.2131,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.541107,4.878439
35.2331,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.541107,4.878439
35.2531,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.541107,4.878439
35.2731,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.541107,4.878439
35.2931,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.379683,4.824372
35.3131,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.379683,4.824372
35.3331,44,ROTORCRAFT_STATUS,0,0,0,100,0,0,0,0,5,0,0,35,16.379683,4.824372
